Date,Settle,High,Low,Last,Change,Open,Volume,Open Interest
2016-06-06,557.0,559.8,550.3,558.1,7.65,552.15,2700.0,22089.0
2016-06-07,552.15,560.6,544.75,555.1,4.85,557.05,3022.0,22365.0
2016-06-08,561.2,571.0,554.45,562.75,9.05,556.35,4714.0,22637.0
2016-06-09,560.6,567.25,552.7,560.8,0.6,561.25,3662.0,22557.0
2016-06-10,545.95,561.95,541.0,544.0,14.65,561.95,4724.0,22463.0
2016-06-13,545.85,553.75,536.1,543.65,0.1,543.95,3329.0,22778.0
2016-06-14,535.75,543.8,533.55,534.0,10.1,543.45,4079.0,22968.0
2016-06-15,532.55,546.9,530.8,533.05,3.2,533.15,4108.0,23273.0
2016-06-16,534.95,542.0,527.45,534.5,2.4,532.9,4801.0,23854.0
2016-06-17,529.65,544.95,527.75,534.5,5.3,532.8,3453.0,23908.0
2016-06-20,548.45,550.75,530.55,548.05,18.8,530.65,4865.0,24101.0
2016-06-21,551.35,553.75,540.0,551.55,2.9,549.45,3323.0,23759.0
2016-06-22,562.25,564.2,548.5,561.0,10.9,552.0,4011.0,23525.0
2016-06-23,565.9,566.95,556.1,566.35,3.65,562.2,3194.0,22664.0
2016-06-24,546.45,568.0,541.5,548.45,19.45,567.95,4898.0,22286.0
2016-06-27,557.4,558.35,545.85,555.55,10.95,549.75,2995.0,21938.0
2016-06-28,569.95,572.0,554.2,568.75,12.55,557.5,4152.0,21461.0
2016-06-29,590.55,591.35,568.15,589.65,20.6,572.7,5253.0,21118.0
2016-06-30,597.35,600.7,583.3,600.65,6.8,588.05,5365.0,21265.0
2016-07-01,605.65,607.0,592.2,605.75,8.3,600.7,4355.0,21110.0
2016-07-05,602.65,617.4,590.6,602.5,3.0,605.65,6697.0,21127.0
2016-07-06,607.55,611.0,591.2,607.0,4.9,603.15,4213.0,21051.0
2016-07-07,612.35,613.05,600.0,610.8,4.8,608.4,3570.0,20882.0
2016-07-08,617.1,620.5,600.0,618.5,4.75,611.1,4464.0,20790.0
2016-07-11,625.75,627.6,615.6,625.8,8.65,619.6,4000.0,21180.0
2016-07-12,628.95,631.4,613.25,628.25,3.2,626.9,4739.0,21271.0
2016-07-13,644.2,649.05,623.75,646.1,15.25,629.45,6618.0,21882.0
2016-07-14,651.1,652.8,636.65,651.4,6.9,646.1,5011.0,22259.0
2016-07-15,647.4,654.2,640.5,650.15,3.7,650.2,3672.0,22490.0
2016-07-18,646.05,649.45,632.55,645.25,1.35,649.45,3648.0,22568.0
2016-07-19,656.4,659.65,641.5,657.85,10.35,645.3,4034.0,22259.0
2016-07-20,676.0,677.2,648.3,673.95,19.6,656.55,5949.0,22413.0
2016-07-21,685.45,687.45,668.15,685.6,9.45,672.05,5224.0,22891.0
2016-07-22,686.05,688.85,680.8,685.4,0.6,686.5,3790.0,23751.0
2016-07-25,688.75,689.85,675.8,687.25,2.7,685.75,4384.0,23981.0
2016-07-26,692.8,695.95,682.6,689.6,4.05,687.9,4282.0,24681.0
2016-07-27,703.9,707.9,686.75,703.15,11.1,691.3,5415.0,25331.0
2016-07-28,698.65,709.9,696.8,699.45,5.25,703.5,4131.0,25858.0
2016-07-29,709.75,715.9,692.25,711.75,11.1,698.1,5886.0,25856.0
2016-08-01,716.25,724.55,706.0,717.15,6.5,714.9,4167.0,26361.0
